street_address,city,postal_code,price,longitude,latitude,rental_type,bedrooms,bathrooms,sqft,description_text,year_built,parking_spots
The Britt,Toronto,M5S 0C6,2150.0,-79.3869931,43.6647827,Apartment,1.0,1.0,463.0,"The Britt offers breathtaking views and European flair. Located at the legendary Sutton Place Hotel site, and just steps to Bloor and Yorkville. As this celebrated hotel transformed into a stunning condominium residence; it combined the best of old and new, classic and modern to offer an unparalleled living experience.\n\nLocation Details  \n\nLocated centrally and moments from some of the area's main attractions including Queen's Park, The University of Toronto, the financial district, museums, and shopping centres. Your choice of dining experience is endless. \n\nUtilities Included:  \n\n  * Heat\n  * Water",,
Two Old Mill,York,M6S 4J9,3100.0,-79.4870689,43.6481557,Apartment,2.0,2.0,815.0,"Stunning 2 bedroom, 2 bathroom condo approximately 815 sq.ft. and north facing in Bloor West Village. This unit was built by Tridel and has quality finishes, is bright and spacious and located next to the Subway. Just 15 minutes to downtown Toronto.\n\n Location Details  \n\nYou will live nearby Toronto's most well-known and popular green space, High Park. It's a 400-acre outdoor recreational space with lots of open playing fields perfect for picnics and pick-up soccer, plus there are tennis and basketball courts, children's playgrounds, natural walking trails, as well as education and cultural facilities and even a zoo. The surrounding neighbourhoods the West End Junction to the Bloor West Village and Swansea are all largely residential with a growing community of cafes, restaurants, and boutique shops, not to mention some well-established neighbourhood classics such as Humber Cinema for an evening's entertainment. Some nearby gems to check out include Brydens on Bloor for a neighbourhood pub, Earth Bloor West for farm-to-table fare, and Bhukhara Grill on Bloor Street for authentic Indian cuisine.  \n\nAll your groceries and household needs can be found among the many independent shops and markets along Bloor Street West, with larger supermarkets like Loblaws and FreshCo north on Dundas Street West.  \n\nUtilities Included:  \n\n  * Water",,
100 Roehampton Avenue,Toronto,M4P 1R3,1500.0,-79.395979,43.708523,Apartment,0.0,1.0,0.0,"Steps to subway, shopping and restaurants, 100 Roehampton offers convenience and entertainment options galore. Throw away your car keys and enjoy the freedom of walking to everything you need. You'll love the large outdoor swimming pool, and also that there is a laundry room on every floor! Call us today at 416-487-8861 to hear about our move in incentives! We have non-contact options available for tours and signing, and are looking forward to working with you.\n\n Utilities Included:  \n\n  * Heat\n  * Water",,
22 Wellesley Street East,Toronto,M4Y 1G3,2200.0,-79.38335459999999,43.6654401,Accommodation,2.0,1.0,680.0,"Hard loft-style two bedroom suite in core downtown. Owner occupied and never rented out before. Right beside Wellesley Station and steps to UofT, Ryerson, restaurants and much more. Gym and whirlpool in building facility.\n\nInclude locker. Stainless steel fridge, stove, dishwasher. Washer/dryer. All electrical light fixture, dining table/chairs, beds and closet in the second bedroom. Exclude living room and mater bedroom furnitures.",2010,None
15 Grenville Street,Toronto,M4Y 1A1,2250.0,-79.3841302,43.6618822,Accommodation,1.0,1.0,,,,
200 Bloor Street West,Toronto,M5S 1T8,2300.0,-79.3953538,43.66865629999999,Accommodation,1.0,1.0,,,,
113 Shepton Way,Scarborough,M1V 5N4,2700.0,-79.3063492,43.8145191,Accommodation,4.0,3.0,,,,
70 Temperance Street,Toronto,M5H 4E8,2050.0,-79.3821482,43.6505301,Accommodation,1.0,1.0,,,,
33 Bay Street,Toronto,M5J 2Z3,2200.0,-79.37700389999999,43.6427847,Accommodation,1.0,1.0,,,,
200 Sackville Street,Toronto,M5A 0B9,2400.0,-79.36291899999999,43.658981,Accommodation,2.0,1.0,,,,
Eastmount Apartments,Toronto,M4K 1V3,1840.0,-79.36124,43.679,Apartment,1.0,1.0,,,,
135 Rose Avenue,Toronto,M4X 1P1,1575.0,-79.37158819999999,43.6705686,Accommodation,1.0,1.0,500.0,"Hey, my partner got a job and we are moving. We are looking for someone to take the lease. It is from June 1st (Can give it few days early if needed) and expires on September 30th, with the option to renew.\n\n Monthly rent:  starting from $1,575\n\n Utilities:  Heat and water included, hydro extra (averages about 35$)\n\n Parking:  $85 per month (Outdoors)\n\n Suite Features:\n\nHardwood flooring in the living areas\n\nCeramic tile in the kitchen and bathroom\n\nKitchens with new cupboards and countertops\n\nKitchen appliances included (fridge and stove)\n\nFreshly painted with a modern colour palette\n\nProperty Features:On-site laundry facility\n\nProfessional management staff on-site\n\n Pet friendly\n\nNeighbourhood Features:Rose Avenue JR Public School and Child Care Centre 0.1 KM\n\nSt. James Town Community Corner 0.16 KM\n\nFood Basics 3 mins, FreshCo: 4 mins away. No Frills: 5 mins\n\nWellesley Community Centre 0.4 KM\n\nShoppers Drug Mart 0.4 KM\n\nSherbourne Subway Station or Castle Frank Station: 5 mins walking\n\nUniversity of Toronto (St George Campus): 2.2 Km- 7 Mins Drive or 22 mins walking\n\nRyerson University: 2.2 Km- 7 Mins Drive or 22 mins walking\n\nYorkville 1.8 KM\n\n VIRTUAL TOUR (Bedroom and Living Room): https://www.dropbox.com/s/m48lug5wa5jog80/Movie%201.mp4?dl=0\n\n Note:  Can do additional virtual tours if needed and if we decide to do an in-person tour, we will maintain a good distance.\n\n MOVE in: June 1st or June 15th orJuly 1st up until September 30th 2020( Then it will be on a monthly basis after that). We are flexible with the move in date.\n\n Call Mak: 647-762-0744",2008,None
185 Roehampton,Toronto,M4P 1R4,2550.0,-79.39298490000002,43.7089649,Accommodation,2.0,2.0,,,,
75 East Liberty Street,Toronto,M6K 3R3,2450.0,-79.41478579999999,43.6383068,Accommodation,2.0,2.0,,,,
68 Abell Street,Toronto,M6J 0B1,2050.0,-79.4243664,43.642313,Accommodation,,,,,,
955 Bay Street,Toronto,M5S 0C6,1950.0,-79.3869931,43.6647827,Accommodation,1.0,1.0,497.0,"One Bedroom, One Washroom Unit, Living room & Laundry En-suite= $1950 \n\nOne Bedroom, One Washroom , Living Room, Laundry En suite & Fully Furnished = $2199\n\nTwo Bedrooms, 1 Washroom, Living, Laundry En-Suite. Partially Furnished = $2650\n\nLooking For A Luxurious, Fully Upgraded & Comfortable Place Close To Your Work Or University? This Family Size 2 Bedroom, Spacious Condo With Tons Of Natural Light In The Prime Location Yorkville Downtown Is A Must See! Walking Distance To Hospital, Office Towers, Uoft & Ryerson, Yorkville Shopping, Financial Districts, Restaurants! Students & Working Families - Ideal For Both Groups! Includes Beds & Mattresses!\n\nExtras:Built In Ss Oven, Microwave, Dishwasher, Ceramic Cooktop, Retractable Rangehood & Stacked Washer/Dryer.",2019,None
36 Charlotte Street,Toronto,M5V 3P7,2900.0,-79.3941256,43.64665780000001,Accommodation,,,,,,
31 Bales Avenue,North York,M2N 7L6,1900.0,-79.4088886,43.7601326,Accommodation,1.0,1.0,520.0,Great Deal at Sheppard and Yonge area.\n\n31 Bales ave\n\nVacant and available right away,2012,1
5 Northtown Way,North York,M2N 7A1,1950.0,-79.4135218,43.7748593,Accommodation,1.0,1.0,600.0,"Tridel Luxury Condo In Prime Location Of North York With Amazing Recreation Amenities Including Bowling,Tennis Court, Table Tennis, Virtual Golf, Gym, Billiards, Library, Party Room, Bbq Area. Direct Access To Metro, Very Well-Maintained Building, 24 Hr Concierge, Parking Included, Walking Distance To Finch Subway, Shops And Restaurants On Yonge St.",,
21 Carlton Street,Toronto,M5B 1L3,2900.0,-79.3821061,43.66110270000001,Accommodation,2.0,2.0,854.0,"Sun Filled 2 Bedroom 2 Bath Corner Suite With Spectacular Panoramic South And East Lake And City Views. Features Open Concept Kitchen, Floor To Ceiling Windows, And Open Balcony With Wonderful View. Steps To College Subway, Streetcar, Maple Leafs Garden Loblaw, Metro, Sobeys, Shoppers, Hospitals, Medical Research Buildings, Bars, College Park Shopping, Dundas Square, Eaton Centre, Universities And Much More!\n\nAvailable August 1\n\nPlease Contact Sean at 416-274-7326",,
295 Adelaide Street West,Toronto,M5V 1P7,2150.0,-79.3904081,43.6476273,Accommodation,1.0,1.0,,,,
68 Abell Street,Toronto,M6J 0B1,2700.0,-79.4243664,43.642313,Accommodation,2.0,2.0,,,,
608 Richmond Street West,Toronto,M5V 1Y9,2250.0,-79.4027979,43.6468075,Accommodation,1.0,1.0,,,,
109 Front Street East,Toronto,M5A 4P7,3100.0,-79.3709124,43.6493411,Accommodation,2.0,2.0,,,,
77 Lombard Street,Toronto,M5C 3E1,2200.0,-79.3741033,43.6519631,Accommodation,1.0,2.0,,,,
25 Greenview West,North York,M2M 1R2,2700.0,-79.4185845,43.780659,Accommodation,2.0,2.0,,,,
11 Brunel Court,Toronto,M5V 3Y3,1800.0,-79.3932324,43.6394055,Accommodation,1.0,1.0,,,,
21 Iceboat Terrace,Toronto,M5V 4A9,2800.0,-79.3971263,43.6405535,Accommodation,2.0,1.0,,,,
15 Merchants&#39; Wharf,Toronto,M5A 0N8,2100.0,-79.3645226,43.6451103,Accommodation,,,,,,
61 Heintzman Street,York,M6P 5A2,2700.0,-79.4638961,43.66681819999999,Accommodation,2.0,1.0,780.0,"Junction! Walk to shops, breweries, restaurants, parks including High Park, great school district, close proximity to subway and GO/UP Express with a Walk Score of 94!\n\nFor Rent is a Two Bedroom 780sq ft Corner Penthouse Condo on 16th floor with unobstructed views available August 1 to move in. Large master bedroom and bathroom. Features 9ft smooth ceilings, full sized ensuite laundry, stainless steel appliances including dishwasher, fully renovated kitchen with custom cabinetry (soft closing, large drawer pullouts), granite sink and Blanco faucet, engineered hardwood floor throughout, Italian subway pattern 1x2\u2019 tiles in kitchen and entrance, balcony, parking and locker. Utilities extra ($50-$75/mo).\n\nBuilding amenities include: Gym, outdoor terrace, BBQs, card room, library, 24hr security with cameras, concierge, party rooms, family room, ample visitors parking.\n\n1 year lease, AAA Tenants Only, Credit Check, Emp. Letter and References",2011,1
34 Eileen Avenue,York,M6N 1V4,3150.0,-79.4966859,43.66944360000001,Accommodation,,,,,,
94 Royal York Road,Etobicoke,M8V 2T8,2500.0,-79.4949725,43.6074158,Apartment,2.0,2.0,1200.0,"very large and luxury furnished 2 floor 2 bedroom - 416-529-59-59\n\nRoyal York and lakeshore 5min drive to downtown Toronto\n\n1min-lake Ontario, 1min- GO traine (mimico st), 1min NO FRILS , 1min- street car and more. \n\nonly for non smoking persons.",,
5791 Yonge Street,North York,M2M 0A8,1850.0,-79.4161561,43.7841506,Accommodation,1.0,1.0,600.0,"Text 6475053484\n\nThe Unit:\n\nCan come semi-furnished\n\n1 Bedroom + 1 Bathroom\n\nHuge Balcony\n\nStainless Steel Fridge, and Dishwasher. Microwave.\n\nIN-UNIT Washer & Dryer,\n\nGranite Counter-Top, Wooden Floors, and more.\n\nAmenities:\n\nOutdoor BBQ\n\nIndoor Swimming Pool\n\nGym\n\nParty Room\n\nReading Room\n\nBilliards\n\nTheatre\n\nPlease Read:\n\n$1850 + Utilities (50 - 80)\n\nPlease contact me to set up a viewing.\n\nPlease be prepared to wear masks and gloves upon arrival\n\nLet's keep safe.\n\nThank you",2010,None
111 Elizabeth Street,Toronto,M5G 1P7,1850.0,-79.3847211,43.6550554,Accommodation,1.0,1.0,490.0,"\""One City Hall!\"" A Luxury Condo In The Heart Of Downtown Core By Eaton Centre On Subway Line.\n\nOutstanding 99% Walk Score! Walks To U Of T,Financial District, Hospitals.\n\nFresh, Bright and Airy Bachelor Suite, Open Concept Kitchen With Stainless Steel Kitchen Counter And Back-Splash. Floor To Ceiling Windows, Full Length Open Balcony Facing South Overlooks Courtyard. Laminate Floor Throughout. 24 Hours Concierge, Gym, Indoor Pool, Roof Deck, Visitor's Parking And More!\n\nMove In Ready! Fridge, Stove, Dishwasher, 2-In-1 Washer & Dryer.Desk,Table & Chairs,Lamp. Window Coverings. Close To Subways, Toronto Coach Terminal,City Hall,Canadian Tire,Grocery,Hospital,University Of Toronto, Ryerson University, Oca\n\nMore suites available, 1 Plus Den, Call our full service rental department for a complete list, Inventory changes daily.\n\nCorporate Relocations, Hospital Internships, We Help Landlords Too",,
94 Royal York Road,Etobicoke,M8V 2T8,2450.0,-79.4949725,43.6074158,Apartment,2.0,1.0,1200.0,luxury 5m to downtown Toronto (Royal York and Lakeshore) 1min to lake Ontario 1min to NO frils very large bright 2 bedroom\n\nfor any? pl call 416-529-59-59\n\nonly for non smoking persons,2015,1
7895 Jane Street,Vaughan,L4K 2M7,2100.0,-79.52504139999999,43.7984768,Accommodation,,,,,,
17 Kenaston Gardens,North York,M2K 0B9,2050.0,-79.3855003,43.7658605,Accommodation,,,,,,
75 Queens Wharf Road,Toronto,M5V 0J8,3600.0,-79.3978308,43.63833169999999,Accommodation,3.0,2.0,1050.0,"Stunning Unobstructed Lake And City View On The 38th Floor! Spectacular & Spacious Open Concept 3 Bedroom Suite. Large Master Bedroom With En-Suite Washroom & Walk-In Closet. Ttc At Front Door, Steps From Major Banks, Restaurants, Grocery Stores, Library, Parks & The Lake! Walking Distance To Cne, Ontario Place, Cn Tower & Rogers Centre. Must See!!!",2016,1
5 Hanna Avenue,Toronto,M6K 0B3,2350.0,-79.41838659999999,43.6374534,Accommodation,1.0,,,,,
966 Dovercourt Road,Toronto,M6H 2X5,2300.0,-79.4316501,43.6663654,Accommodation,2.0,1.0,,,,
78 Benshire Drive,Scarborough,M1H 1M5,2850.0,-79.2462089,43.7629203,Accommodation,3.0,2.0,1900.0,"3 Bedroom Beautiful Bungalow House with Finished Basement & 2 Full Baths ( 1 Bath fully renovated with rain shower), Two front large windows, Bright Living Room with Gas fireplace, Hardwood Throughout Top Living Area, 3PC Bathrooms,Eat-in Kitchen with Skylight for Natural Light. Large Private Fenced Patio Yard, Close to Schools, TTC bus stop is around the corner, Walking distance to Scarborough Grace Hospital, Walking distance to Scarborough Town Centre, Walking distance to Super Market, Walking distance to Rapid Transit, Minutes to 401. Great Family Neighbourhood.Washer, Dryer, Dishwasher, Refrigerator, Gas stove & AC included.Ideal for Medical Professionals or a Small Family.Hydro, Water & Gas not included. (Utilities not included)Ready for immediate Occupancy. 2 Vehicles parking included.",1985,2
11 Charlotte Street,Toronto,M5V 0M6,2000.0,-79.39348009999999,43.6464107,Accommodation,1.0,1.0,525.0,"Rarely Offered Spacious South Facing Unit In King Charlotte! Bright Modern Layout With Sunny City Views At Toronto's Most Vibrant Neighbourhood (King West). Outdoor Pool, Gorgeous Party Room And Gym On Rooftop With Panoramic Views. Steps To Well-Known Restaurants, Shops, Financial Districts, Entertainment District, Ttc Available At Your Door Step. Youtube Link Attached For Video Tour Of The Suite.",2017,None
88 Blue Jays Way,Toronto,M5V 0L7,1995.0,-79.3924571,43.6455046,Accommodation,1.0,1.0,575.0,"Welcome To The Residences Of The Bisha Condominiums. One Bedroom, Designer Cabinetry, Stainless Steel Appliances, Granite Counters, Undermount Sink, Floor To Ceiling Windows, Laminate Floors. Steps To The P.A.T.H., Union Station, Financial District, King West Lounges, Restos And Nightlife, Rooftop Pool/Bar/Tanning Deck With Cn Tower And Lake Views.",2019,None
50 McCaul Street,Toronto,M5T 1V9,1995.0,-79.3906707,43.6518042,Accommodation,1.0,1.0,572.0,"Welcome To Luxury Tridel Built Brand New \""Form\""! Beautiful 1 Bedroom, Approx 572 S.F. 1 Bath. Juliette Balcony. Conveniently Located At Queen And University. Steps To Subway, Financial District, Ocad, U Of T. Minutes Away From The Trendy Queen West Community.\n\nExtras:Built-In Modular Kitchen.Granite Countertop And Laminate Flooring. Amenities Including: 24 Hr Concierge, State-Of-The-Art Gym, Roof Top Terrace And Outdoor Lounge And More!",2020,None
169 Fort York Boulevard,Toronto,M5V 0C8,1780.0,-79.4008972,43.6385129,Accommodation,1.0,1.0,525.0,"Great Living Area, Luxury 1 Bedroom With 1 Washroom Unit, And Perfect South View, Open Concept! Groceries,Cafes,Restaurants And Entertainment All Within Walking Distance And 24 H Concierge Service!Transit Score Of 99! Popular Lifestyle Bldg Incl Rooftop Terr W/Bbqs , Gym,Yoga Rm, Sauna, Party/Billiards Rm & More! Don't Miss This Fantastic Value!",,
58 Lawrence Avenue East,Toronto,M4N 1S3,3250.0,-79.3990392,43.7259374,Accommodation,3.0,3.0,1600.0,"Professionally Renovated 3 Bedrooms with all 3 ensuite Bathrooms Flat On Main or Second Floor; Can Be Unfurnished or Furnished; Existing Brand New Appliances, Furniture; Kitchen Appliances Etc Are Included For Renter's Use; Each Unit Has Its Own Laundry;\n\nLocated in the heart of the upscale Yonge & Lawrence Village in Midtown Toronto. Steps to Yonge St. Bus and a 5 min walk to the Lawrence Subway. The heart of the city is within minutes. There are several restaurants, pubs & bars within a 4min walk, High Ranking Public and Private schools.\n\nJust Move In; Property Is Vacant; Ready To Move In Asap;\n\nEach Unit Has One to two Parking.",1939,1
15 Iceboat Terrace,Toronto,M5V 4A5,1900.0,-79.397104,43.6405271,Accommodation,1.0,1.0,,,,
251 Jarvis Street,Toronto,M5B 2C2,1850.0,-79.3743712,43.6574957,Accommodation,,,,,,
Baseball Place,Toronto,M4M,1800.0,-79.35200999999999,43.65756220000001,Accommodation,1.0,1.0,450.0,"**Brand New Never Lived-In Units**Floorplan & Vid Available**Toronto's Ever-Vibrant Downtown East Just Got A New Address! This 3rd Installment At Riverside Sq Brings You Freshly Finished Units, To Be Filled With Cool Neighbors, Fellow Riverdalers, Broadview Hotel Regulars, & Just A Community Full Of People Living In The Best Neighborhood P.E.R.I.O.D. These Brand New Units Promise To Delight With The Right Combo Of Chic Loft-Style Finishes & Practical Layouts.",,
2131 Yonge Street,Toronto,M4S 2A7,2500.0,-79.397477,43.703611,Accommodation,2.0,2.0,,,,
38 Grenville Street,Toronto,M4Y 1A5,3100.0,-79.3857479,43.6618956,Accommodation,2.0,2.0,,,,
8 York Street,Toronto,M5J 2Y2,2075.0,-79.380939,43.6406456,Accommodation,1.0,1.0,,,,
250 Queens Quay West,Toronto,M5J 2N2,2500.0,-79.3850063,43.63927589999999,Accommodation,2.0,1.0,,,,
170 Sudbury Street,Toronto,M6J 0A9,2295.0,-79.4246027,43.6415685,Accommodation,2.0,1.0,,,,
955 Bay Street,Toronto,M5S 0C6,1975.0,-79.3869931,43.6647827,Accommodation,1.0,1.0,,,,
Rosseau Road Inc.,North York,M3H 3G2,1865.0,-79.4369048,43.742055,Apartment,1.0,1.0,,,,
The Sheldrake,Toronto,M4Y 2J8,1550.0,-79.3741986,43.6632546,Apartment,1.0,1.0,319.0,"This quaint low-rise property, formerly known as the landmark Sheldrake Hotel, features an old school feel with original hardwood floors and updated kitchens and washrooms. It's situated directly across the street from Allan Botanical Gardens and a gated off-leash dog park. Some upper floor suites boast sunset and CN Tower views. This location is ideal for young professionals and students due to its close proximity to Toronto Transit routes, Ryerson U, George Brown College and the University of Toronto. Residents enjoy the convenience of living close to Cabbagetown, Loblaw's Gourmet Market and Tim Horton's coffee shop.\n\n Location Details  \n\n  To schedule a tour\n\n*****Fall Open House October 13, 2018*****\n\nFrom 11 AM - 3 PM\n\nWe now book our tour appointments online! Please see our available tour times and book your appointment online today or anytime 24/7: https://knockrentals.com/community/vdRekLOyvGoAXrAg?s=cl  \n\nOR text sheldrake to 77599 to schedule from your phone!  \n\n  Property Description\n\nRental Living Located for Convenience. Open Daily!\n\nBachelor Apartments Starting from $899\n\nNorth44 Eleanor Apartment is a family-friendly building centrally located downtown Toronto minutes away from Eaton Centre, Ryerson University, U o T across from Allan Gardens.  \n\n\\- Fridge and stove   \n\\- Secured entry\n\n\\- Building Laundry\n\n\\- No Parking  \n\\- Hydro additional  \n\\- On-site management  \n\\- Close to U of T, Ryerson University\n\nSuite Features:  \n\u2022 Fridge and stove  \n\u2022 Laminate & Tile Floor  \n\u2022 Renovated suites  \n\u2022 No balcony\n\nNeighbourhood / Attractions:  \n\u2022 Allan Gardens  \n\u2022 U of T and Ryerson University  \n\u2022 Shoppers Drugmart  \n\u2022 College Park\n\nNorth44 Living (Proudly Managed by North44 Property Management)\n\nNorth44 is committed to providing exceptional living experience with exceptional resident care.\n\nThe rental office is open daily from 9 AM to 5 PM on weekends by appointment only.\n\n*Pricing and availability subject to change without notice, E & O.E.\n\n 1 Homewood Avenue\n\n Toronto, Ontario\n\n M4Y 2J8\n\nOffered by:  \n North44 PM  \n\n https://knockrentals.com/community/vdRekLOyvGoAXrAg?s=cl  \n\n Equal Housing Opportunity\n\n Utilities Included:  \n\n  * Heat\n  * Water",,
30 Heron&#39;s Hill Way,North York,M2J 0A7,2050.0,-79.33551,43.7749276,Accommodation,1.0,1.0,540.0,"Welcome to \u201cLegacy Condos\u201d in the Heron\u2019s Hill community of North Toronto, just steps from Fairview Mall and the Don Mills Subway Station. This spacious 1 bedroom luxury suite offers dark laminate floors throughout, an open concept layout with no wasted space, a large master bedroom with wall-to-wall mirrored, a fabulous south exposure from the private balcony with unobstructed views of the city skyline including the CN Tower, and so much more. This unit is bright, airy and spacious, with large floor-to-ceiling windows for maximum natural light and is conveniently located just steps from all amenities and less than a minute from most major highways. Featuring top rated facilities including 24 hour concierge service, an indoor swimming pool, fitness centre, cyber lounge, party room, billiards, theatres, plus much more, it doesn\u2019t get any better than this. Comes with one underground parking space plus one locker. Ready as of August 15, 2020. Looking for young professionals, couples and students as tenants, credit score, employment verification and completed rental application will be required.",2011,1
15 Queens Quay East,Toronto,M5E 0C5,2150.0,-79.3734393,43.6416804,Accommodation,2.0,1.0,,,,
6 Brenham Crescent,North York,M2M 2L1,3200.0,-79.3969017,43.7951228,Accommodation,4.0,3.0,,,,
87 Peter Street,Toronto,M5V 2G4,2000.0,-79.3923973,43.6469441,Accommodation,1.0,1.0,,,,
San Romanoway Apartments,Toronto,M3N 2Y2,1550.0,-79.51664,43.75853,Apartment,1.0,1.0,,,,
135 Village Green Square,Scarborough,M1S 0L7,1750.0,-79.2807902,43.77742019999999,Accommodation,1.0,1.0,550.0,"Beautiful 1 Bedroom Suite At Tridel Built Solaris. This Unit Is Bright And Spacious With A Great Layout No Wasted Sq Footage. Stunning Unobstructed East View Of The City. Great Location, Close To Ttc, Kennedy Commons, Scarborough Town Centre, Hwy 401, Shops, Restaurants And Much Much More!\n\nEXTRAS: Use Of: Fridge, Stove, Built In Dishwasher, Built In Microwave, Washer And Dryer, All Window Coverings, All Electrical Light Fixtures.",,
36 Lee Centre Drive,Scarborough,M1H 3K2,2350.0,-79.2472126,43.78167069999999,Accommodation,2.0,2.0,850.0,"Rare Luxurious Condo W/Terrace! Avail Aug 01, 2020. Apprx 1200 Sf To Enjoy!(340 Sf Private Terrace + 848 Sf Indoor). 2 Split Br W/ 2 Full Bathrms. All Rooms With South-Facing Sun-Filled Windows. Steps To Gym & Indoor Pool On The Same Floor. Open Concept Modern Kitchen Granite Top. Hardwood Flr. Parking Steps To Elevators. Ss Appl. 2 Mins Walk To Ttc Stop, Close To Ttc, Lrt Stn, Hwy401, Doctor's Office, Freshco, Centennial, U Of Toronto Scarborough Camp & Stc.\n\nEXTRAS: Incl Usage Of Fridge, Stove, Washer&Dryer, B/I Dishwasher, Microwave, Window Blinds, All Elfs. Tenant Must Have Tenant Insurance+Pay Monthly Hydro. No Pets,Non Smokers Only. Unit Is Tenanted. Photos Are Before Tenant Moved In. 48Hrs Notice.",,
38 Lee Centre Drive,Scarborough,M1H 3J7,1800.0,-79.24775799999999,43.7814634,Accommodation,1.0,1.0,500.0,"Luxury Ellipse Condo + Lovely One Bedroom Corner Unit * High Floor W/Spectacular West View*Functional Layout* Laminate Flooring * Open Concept Kitchen * Close To All Amenities. Ttc, Lrt, 401, Scarborough Town Centre, Centennial College & U Of T * Super Recreational Facilities * Guest Suite * 24 Hrs Concierge* Virtual Video Available*\n\nEXTRAS: Fridge, Stove, B/I Dishwasher, Washer & Dryer,All Existing Light Fixtures And Window Coverings,One Parking Included, Tenant Pays Own Hydro & Liability Insurance, No Pets And Non-Smokers.",,
215 Sherway Gardens Road,Etobicoke,M9C 0A4,2700.0,-79.55709519999999,43.6095324,Accommodation,2.0,2.0,900.0,"Apartment for Rent-Corner Unit : 2-Bedroom and 2-Bathroom.\n\nAmazing Bright Corner Unit at Prestigios One Sherway Garden on the 26-th Floor with 9 Feet Ceiling.\n\nHighly Desirable North-West Facing Corner Unit Featuring Hardwood Floors, Floor To Ceiling Windows, Master Bedroom W/Walk-In & 4-Pc Ensuite, Spacious 2nd Bedroom, Large Foyer W/4-Pc Bath, & Private Balcony W/Sunset Views.  Definition of convenience at your door step! Highway access to 427 & QEW, TTC, Sherway Garden Mall amenities, Restaurants, Hospital, 15 minutes to downtown & 10 min form Airport.\n\nThis sun filled corner for your ultimate privacy unit has a split 2 Bedroom and 2 Bathroom (Master Bedroom With Walk-In-Closet).\n\nKitchen with stainless steel appliances & granite countertops. Washer & dryer in the unit. One parking & locker included. Resort-Style Amenities: Indoor Pool, Hot Tub, Gym, Party Room, Visitor Parking, 24Hr Concierge & More. A Must See!**** EXTRAS **** \n\nCovid-19 policies in place, in order to coordinate a showing landlord will require application package with the following: Ontario rental application, full Equifax report with score, proof of employment stating annual Income, & government-issued ID.",2015,1
Gramercy Park,North York,M3H 0A7,1800.0,-79.4461486,43.73375890000001,Accommodation,1.0,1.0,600.0,"SUN-FILLED BEAUTIFUL ONE-BEDROOM CONDO UNIT. EXCELLENT LOCATION AND AMENITIES! \n\n15 min away from University of Toronto and 10 min away from York University by subway. \n\nPrestigious Gramercy Park building across from Wilson Subway Station, one minute drive to 401 & Allen Rd. Minutes to Yorkdale Mall and close to downtown and the GTA. East facing, very bright and spacious.\n\nOne Bedroom Unfurnished Condo (approx. 600 Sq Ft. Hardwood floors, granite countertop, washer and dryer in unit, built in microwave, etc). \n\nSUPERB AMENITIES: including Gym, Pool, Whirlpool, Yoga Room, Entertainment Theatre, Outdoor Sun Terrace, Guest Suites and a beautifully designed courtyard. \n\n$1800 per month includes LOCKER. \n\nUNDERGROUND PARKING AVAILABLE ($100 extra).\n\nExtra: Hydro.\n\n1 year minimum preferred, first and last month of rent\n\nReferences required (previous landlord and work), and credit score.\n\nNo smokers. \n\nAvailable Immediately. Renting directly by OWNER. No overseas applications will be reviewed. \n\nVisit Gramercy Park for more details.",,
Everingham Court,North York,M2M,1600.0,-79.41522479999999,43.79075100000001,Accommodation,2.0,,,,,
50 Charles Street East,Toronto,M4Y 0C3,2550.0,-79.3837757,43.6695496,Accommodation,2.0,1.0,,,,
181 Dundas Street East,Toronto,M5A 0N5,2550.0,-79.3741052,43.657011,Accommodation,2.0,1.0,,,,
16 Yonge Street,Toronto,M5E 2A3,3200.0,-79.37616200000001,43.6435399,Accommodation,3.0,2.0,,,,
2240 Lake Shore Boulevard West,Etobicoke,M8V 0B1,2200.0,-79.4833203,43.6210637,Accommodation,1.0,1.0,700.0,"2240 Lake Shore Blvd W, Etobicoke, ON M8V 0B1, Canada\n\nGorgeous & Bright, 1 Bedroom Condo Unit Available For Lease at The Luxurious Beyond The Sea Condos, Open Concept Layout, Modern and Stylish Kitchen, En-Suite Washer/Dryer, 9' Ceilings, Large Breakfast Bar, Suite Offers Unobstructed Views, Building Amenities Include Rooftop Patio, Gym, Yoga Room, indoor Pool, Whirlpool, Happy Room, Party Room, Grand Theatre And Private Dining Room, Steps Away From The Lake, TTC, 24-Hour Grocery, LCBO, Banks, Parks And Entertainment, Ideal For The Commuter Looking To Be Close To Hwy Or Outdoor Enthusiast With Walking Paths, Bike Trails and Lake.\n\nAvailable on July \n\nMinimum 12 month lease. Letter of employment and credit record from equidad required.\n\n*Pets not allowed",2011,1
8 McKee Avenue,North York,M2N 7E5,3950.0,-79.4128023,43.77340710000001,Accommodation,,,,,,
THE MONTEGO,North York,M3C 1C4,1495.0,-79.3308009,43.7159894,Apartment,1.0,1.0,,,,
THE CONCORD,East York,M4J 2M1,1595.0,-79.3461809,43.6902174,Apartment,1.0,1.0,700.0,"The Concord provides residents with close proximity to the fabulous shops and restaurants of the Danforth as well as the Don Valley walking paths, schools, a community centre, a day-care centre, banks, churches, and the TTC. New modern elevators. All suites are freshly painted. Some utilities are included. Call us today at 416-467-5681 to schedule a showing!",,
